   7000.00000       3.44280646E-11   2.32303514E+09   1.00000000       4.74338686E-23   130.905533    
   7000.00000       3.46529125E-11   2.32858061E+09   1.00000000       4.89200415E-23   131.217972    
   7000.00000       3.48088398E-11   2.33210291E+09   1.00000000       3.42010141E-23   131.416443    
   7000.00000       3.51145016E-11   2.33826406E+09   1.00000000       6.75898927E-23   131.763641    
   7000.00000       3.55011749E-11   2.34479744E+09   1.00000000       8.62000428E-23   132.131805    
   7000.00000       3.58076624E-11   2.34906214E+09   1.00000000       6.88811128E-23   132.372131    
   7000.00000       3.60974965E-11   2.35242086E+09   1.00000000       6.56691615E-23   132.561401    
   7000.00000       3.63592489E-11   2.35494246E+09   1.00000000       5.97891943E-23   132.703537    
   7000.00000       3.65733450E-11   2.35665715E+09   1.00000000       4.93020900E-23   132.800110    
   7000.00000       3.68681405E-11   2.35855053E+09   1.00000000       6.84379939E-23   132.906860    
   7000.00000       3.72785865E-11   2.36035533E+09   1.00000000       9.60632780E-23   133.008514    
   7000.00000       3.75947815E-11   2.36113997E+09   1.00000000       7.46066653E-23   133.052765    
   7000.00000       3.78651624E-11   2.36142618E+09   1.00000000       6.43166879E-23   133.068893    
   7000.00000       3.81521065E-11   2.36137574E+09   1.00000000       6.88129552E-23   133.066010    
   7000.00000       3.85833761E-11   2.36065280E+09   1.00000000       1.04265046E-22   133.025269    
   7000.00000       3.87119468E-11   2.36030080E+09   1.00000000       3.13376288E-23   133.005493    
   7000.00000       3.91936934E-11   2.35846016E+09   1.00000000       1.18373930E-22   132.901764    
   7000.00000       3.95534369E-11   2.35658726E+09   1.00000000       8.91159315E-23   132.796188    
   7000.00000       3.97864450E-11   2.35516851E+09   1.00000000       5.81909053E-23   132.716232    
   7000.00000       4.00018421E-11   2.35372058E+09   1.00000000       5.42307983E-23   132.634689    
   7000.00000       4.04362273E-11   2.35043046E+09   1.00000000       1.10256766E-22   132.449249    
   7000.00000       4.06338227E-11   2.34878259E+09   1.00000000       5.05625793E-23   132.356384    
   7000.00000       4.12104899E-11   2.34347187E+09   1.00000000       1.48765081E-22   132.057114    
   7000.00000       4.14581806E-11   2.34097894E+09   1.00000000       6.44181733E-23   131.916672    
   7000.00000       4.17983460E-11   2.33736602E+09   1.00000000       8.91893460E-23   131.713028    
   7000.00000       4.21179168E-11   2.33379123E+09   1.00000000       8.44712762E-23   131.511642    
   7000.00000       4.24652605E-11   2.32971418E+09   1.00000000       9.25610385E-23   131.281891    
   7000.00000       4.28516528E-11   2.32497126E+09   1.00000000       1.03805058E-22   131.014572    
   7000.00000       4.30595594E-11   2.32233037E+09   1.00000000       5.63088725E-23   130.865753    
   7000.00000       4.34004777E-11   2.31788416E+09   1.00000000       9.30869941E-23   130.615265    
   7000.00000       4.37574074E-11   2.31307571E+09   1.00000000       9.82521777E-23   130.344299    
   7000.00000       4.40837193E-11   2.30856013E+09   1.00000000       9.05549589E-23   130.089798    
   7000.00000       4.44332314E-11   2.30359654E+09   1.00000000       9.77841686E-23   129.810104    
   7000.00000       4.49998892E-11   2.29531776E+09   1.00000000       1.59825971E-22   129.343552    
   7000.00000       4.54385106E-11   2.28872474E+09   1.00000000       1.24721661E-22   128.972076    
   7000.00000       4.54578597E-11   2.28843110E+09   1.00000000       5.54658042E-24   128.955490    
   7000.00000       4.58552016E-11   2.28232986E+09   1.00000000       1.14831049E-22   128.611679    
   7000.00000       4.63821932E-11   2.27408051E+09   1.00000000       1.53540163E-22   128.146805    
   7000.00000       4.65627953E-11   2.27121664E+09   1.00000000       5.30474628E-23   127.985435    
   7000.00000       4.70963372E-11   2.26265498E+09   1.00000000       1.57991346E-22   127.502960    
   7000.00000       4.76514730E-11   2.25360128E+09   1.00000000       1.65724252E-22   126.992798    
   7000.00000       4.80236718E-11   2.24746035E+09   1.00000000       1.12018097E-22   126.646729    
   7000.00000       4.81271099E-11   2.24574694E+09   1.00000000       3.13839066E-23   126.550186    
   7000.00000       4.85922760E-11   2.23798682E+09   1.00000000       1.42287422E-22   126.112877    
   7000.00000       4.92704072E-11   2.22656051E+09   1.00000000       2.09118632E-22   125.469002    
   7000.00000       4.95404273E-11   2.22198426E+09   1.00000000       8.39454089E-23   125.211128    
   7000.00000       4.97505266E-11   2.21840589E+09   1.00000000       6.58493247E-23   125.009529    
   7000.00000       5.03427230E-11   2.20828749E+09   1.00000000       1.87116481E-22   124.439285    
   7000.00000       5.08105016E-11   2.20025549E+09   1.00000000       1.49009072E-22   123.986679    
   7000.00000       5.12642914E-11   2.19244032E+09   1.00000000       1.45729317E-22   123.546295    
   7000.00000       5.16733809E-11   2.18537882E+09   1.00000000       1.32444546E-22   123.148376    
   7000.00000       5.17715940E-11   2.18367898E+09   1.00000000       3.20557415E-23   123.052620    
   7000.00000       5.23159641E-11   2.17426406E+09   1.00000000       1.79125055E-22   122.522018    
   7000.00000       5.29854390E-11   2.16266931E+09   1.00000000       2.22084969E-22   121.868690    
   7000.00000       5.32346701E-11   2.15835750E+09   1.00000000       8.33511695E-23   121.625679    
   7000.00000       5.36701794E-11   2.15081446E+09   1.00000000       1.46834934E-22   121.200623    
   7000.00000       5.40322960E-11   2.14455002E+09   1.00000000       1.23083619E-22   120.847656    
   7000.00000       5.44685061E-11   2.13700928E+09   1.00000000       1.49476330E-22   120.422676    
