   3.44280646E-11   7.94059822E+35   2.83280764E+37   0.00000000      0.314409077      0.314409047    
   3.46529125E-11   1.56764534E+36   2.78335532E+37   0.00000000      0.312568873      0.312568903    
   3.48088398E-11   2.08201359E+36   2.74974813E+37   0.00000000      0.311304688      0.311304688    
   3.51145016E-11   3.04029105E+36   2.68530255E+37   0.00000000      0.308854401      0.308854401    
   3.55011749E-11   4.16291798E+36   2.60659083E+37   0.00000000      0.305806577      0.305806547    
   3.58076624E-11   4.98629064E+36   2.54630542E+37   0.00000000      0.303431004      0.303431034    
   3.60974965E-11   5.71431284E+36   2.49095625E+37   0.00000000      0.301216543      0.301216543    
   3.63592489E-11   6.33199905E+36   2.44233906E+37   0.00000000      0.299242884      0.299242914    
   3.65733450E-11   6.81049088E+36   2.40345768E+37   0.00000000      0.297646761      0.297646791    
   3.68681405E-11   7.43196546E+36   2.35123453E+37   0.00000000      0.295475364      0.295475394    
   3.72785865E-11   8.22941403E+36   2.28097195E+37   0.00000000      0.292501867      0.292501867    
   3.75947815E-11   8.79355087E+36   2.22868745E+37   0.00000000      0.290249825      0.290249825    
   3.78651624E-11   9.24341472E+36   2.18520805E+37   0.00000000      0.288350135      0.288350135    
   3.81521065E-11   9.69001753E+36   2.14028226E+37   0.00000000      0.286359847      0.286359906    
   3.85833761E-11   1.03050296E+37   2.07497455E+37   0.00000000      0.283417493      0.283417553    
   3.87119468E-11   1.04761029E+37   2.05601569E+37   0.00000000      0.282551497      0.282551497    
   3.91936934E-11   1.10700466E+37   1.98695143E+37   0.00000000      0.279351085      0.279351115    
   3.95534369E-11   1.14682195E+37   1.93731809E+37   0.00000000      0.277006149      0.277006149    
   3.97864450E-11   1.17067913E+37   1.90604122E+37   0.00000000      0.275507331      0.275507331    
   4.00018421E-11   1.19145187E+37   1.87770872E+37   0.00000000      0.274135590      0.274135590    
   4.04362273E-11   1.22979931E+37   1.82223696E+37   0.00000000      0.271408707      0.271408707    
   4.06338227E-11   1.24577919E+37   1.79770653E+37   0.00000000      0.270185471      0.270185471    
   4.12104899E-11   1.28750137E+37   1.72855163E+37   0.00000000      0.266675353      0.266675323    
   4.14581806E-11   1.30332672E+37   1.69991337E+37   0.00000000      0.265194446      0.265194446    
   4.17983460E-11   1.32316787E+37   1.66157531E+37   0.00000000      0.263186276      0.263186306    
   4.21179168E-11   1.33992519E+37   1.62660019E+37   0.00000000      0.261326224      0.261326253    
   4.24652605E-11   1.35618535E+37   1.58966415E+37   0.00000000      0.259333044      0.259333044    
   4.28516528E-11   1.37207433E+37   1.54985954E+37   0.00000000      0.257149905      0.257149905    
   4.30595594E-11   1.37971155E+37   1.52896891E+37   0.00000000      0.255989879      0.255989850    
   4.34004777E-11   1.39093254E+37   1.49553666E+37   0.00000000      0.254109323      0.254109353    
   4.37574074E-11   1.40106715E+37   1.46152534E+37   0.00000000      0.252168834      0.252168864    
   4.40837193E-11   1.40897602E+37   1.43132686E+37   0.00000000      0.250419766      0.250419766    
   4.44332314E-11   1.41608399E+37   1.39986985E+37   0.00000000      0.248572096      0.248572111    
   4.49998892E-11   1.42489911E+37   1.35079213E+37   0.00000000      0.245631978      0.245631993    
   4.54385106E-11   1.42960361E+37   1.31433399E+37   0.00000000      0.243401960      0.243401989    
   4.54578597E-11   1.42977627E+37   1.31275336E+37   0.00000000      0.243304506      0.243304521    
   4.58552016E-11   1.43251503E+37   1.28088348E+37   0.00000000      0.241319537      0.241319537    
   4.63821932E-11   1.43421685E+37   1.24016413E+37   0.00000000      0.238734797      0.238734812    
   4.65627953E-11   1.43433385E+37   1.22660052E+37   0.00000000      0.237861291      0.237861305    
   4.70963372E-11   1.43337893E+37   1.18765906E+37   0.00000000      0.235316664      0.235316664    
   4.76514730E-11   1.43050453E+37   1.14883320E+37   0.00000000      0.232724547      0.232724547    
   4.80236718E-11   1.42759718E+37   1.12374247E+37   0.00000000      0.231017455      0.231017470    
   4.81271099E-11   1.42667357E+37   1.11689360E+37   0.00000000      0.230547383      0.230547383    
   4.85922760E-11   1.42181504E+37   1.08677702E+37   0.00000000      0.228456080      0.228456080    
   4.92704072E-11   1.41300145E+37   1.04475015E+37   0.00000000      0.225472659      0.225472644    
   4.95404273E-11   1.40898502E+37   1.02862392E+37   0.00000000      0.224305704      0.224305704    
   4.97505266E-11   1.40565921E+37   1.01628430E+37   0.00000000      0.223405823      0.223405808    
   5.03427230E-11   1.39549697E+37   9.82560163E+36   0.00000000      0.220906809      0.220906809    
   5.08105016E-11   1.38669199E+37   9.56956474E+36   0.00000000      0.218970999      0.218971014    
   5.12642914E-11   1.37758240E+37   9.32945460E+36   0.00000000      0.217124447      0.217124462    
   5.16733809E-11   1.36891839E+37   9.11984857E+36   0.00000000      0.215485647      0.215485632    
   5.17715940E-11   1.36677593E+37   9.07039816E+36   0.00000000      0.215095788      0.215095788    
   5.23159641E-11   1.35457175E+37   8.80282437E+36   0.00000000      0.212959632      0.212959632    
   5.29854390E-11   1.33877594E+37   8.48786897E+36   0.00000000      0.210388705      0.210388720    
   5.32346701E-11   1.33272037E+37   8.37449030E+36   0.00000000      0.209447011      0.209447026    
   5.36701794E-11   1.32190237E+37   8.18087632E+36   0.00000000      0.207821131      0.207821146    
   5.40322960E-11   1.31271545E+37   8.02451796E+36   0.00000000      0.206487924      0.206487939    
   5.44685061E-11   1.30145402E+37   7.84119920E+36   0.00000000      0.204903975      0.204903990    
   5.48595926E-11   1.29119582E+37   7.68161023E+36   0.00000000      0.203503937      0.203503937    
   5.54400865E-11   1.27571362E+37   7.45245196E+36   0.00000000      0.201460063      0.201460063    
   5.58856572E-11   1.26366232E+37   7.28271355E+36   0.00000000      0.199918270      0.199918255    
   5.61515556E-11   1.25640299E+37   7.18379243E+36   0.00000000      0.199009165      0.199009150    
   5.67982189E-11   1.23863218E+37   6.95047246E+36   0.00000000      0.196831673      0.196831673    
   5.74092857E-11   1.22168115E+37   6.73927680E+36   0.00000000      0.194816500      0.194816500    
   5.76636898E-11   1.21458484E+37   6.65375349E+36   0.00000000      0.193989411      0.193989426    
   5.83249560E-11   1.19611049E+37   6.43815781E+36   0.00000000      0.191871464      0.191871464    
   5.86932378E-11   1.18579688E+37   6.32209996E+36   0.00000000      0.190711424      0.190711424    
   5.90263394E-11   1.17646418E+37   6.21948745E+36   0.00000000      0.189674035      0.189674020    
   5.96144314E-11   1.16000704E+37   6.04365417E+36   0.00000000      0.187869251      0.187869266    
   5.99597108E-11   1.15034640E+37   5.94341977E+36   0.00000000      0.186825290      0.186825290    
   6.03933500E-11   1.13824591E+37   5.82066619E+36   0.00000000      0.185530171      0.185530156    
   6.09178055E-11   1.12364752E+37   5.67671369E+36   0.00000000      0.183987215      0.183987200    
   6.14070739E-11   1.11009697E+37   5.54654309E+36   0.00000000      0.182570308      0.182570308    
   6.22233653E-11   1.08764485E+37   5.33805006E+36   0.00000000      0.180253521      0.180253521    
   6.25704696E-11   1.07816434E+37   5.25256287E+36   0.00000000      0.179285824      0.179285824    
   6.31299596E-11   1.06298353E+37   5.11847713E+36   0.00000000      0.177747339      0.177747309    
   6.38051140E-11   1.04482532E+37   4.96264325E+36   0.00000000      0.175925002      0.175924987    
   6.38930020E-11   1.04247833E+37   4.94284921E+36   0.00000000      0.175690487      0.175690472    
   6.44971576E-11   1.02643583E+37   4.80939856E+36   0.00000000      0.174094871      0.174094871    
   6.50240140E-11   1.01258276E+37   4.69684608E+36   0.00000000      0.172726512      0.172726512    
   6.56121268E-11   9.97289313E+36   4.57533892E+36   0.00000000      0.171223864      0.171223849    
   6.61579264E-11   9.83259336E+36   4.46630227E+36   0.00000000      0.169852197      0.169852212    
   6.68238312E-11   9.66352743E+36   4.33778531E+36   0.00000000      0.168207720      0.168207720    
   6.75317233E-11   9.48654503E+36   4.20653245E+36   0.00000000      0.166493654      0.166493639    
   6.80736578E-11   9.35297205E+36   4.10956859E+36   0.00000000      0.165204510      0.165204495    
   6.83085186E-11   9.29563875E+36   4.06851604E+36   0.00000000      0.164651930      0.164651915    
   6.91471672E-11   9.09343390E+36   3.92612054E+36   0.00000000      0.162708119      0.162708119    
   6.95151506E-11   9.00600975E+36   3.86568846E+36   0.00000000      0.161869451      0.161869451    
   7.00910788E-11   8.87082875E+36   3.77359713E+36   0.00000000      0.160573825      0.160573825    
   7.05417530E-11   8.76643139E+36   3.70355468E+36   0.00000000      0.159574151      0.159574151    
   7.12759782E-11   8.59891453E+36   3.59310175E+36   0.00000000      0.157971576      0.157971576    
   7.20755608E-11   8.42021192E+36   3.47771576E+36   0.00000000      0.156262130      0.156262130    
   7.21846818E-11   8.39617093E+36   3.46235405E+36   0.00000000      0.156031683      0.156031668    
   7.32268829E-11   8.16964684E+36   3.32005171E+36   0.00000000      0.153863892      0.153863892    
   7.35341302E-11   8.10410867E+36   3.27956105E+36   0.00000000      0.153236136      0.153236121    
   7.43611145E-11   7.93044117E+36   3.17385389E+36   0.00000000      0.151571319      0.151571319    
   7.49503584E-11   7.80915299E+36   3.10123874E+36   0.00000000      0.150406763      0.150406763    
   7.53387977E-11   7.73035140E+36   3.05457652E+36   0.00000000      0.149648681      0.149648681    
   7.62611085E-11   7.54664157E+36   2.94748698E+36   0.00000000      0.147878647      0.147878632    
   7.66400901E-11   7.47257465E+36   2.90489836E+36   0.00000000      0.147163257      0.147163257    
   7.74917214E-11   7.30910286E+36   2.81215641E+36   0.00000000      0.145580396      0.145580396    
   7.77133427E-11   7.26718292E+36   2.78866558E+36   0.00000000      0.145174012      0.145174012    
   7.85362331E-11   7.11408179E+36   2.70371587E+36   0.00000000      0.143684462      0.143684447    
   7.92641092E-11   6.98169470E+36   2.63138927E+36   0.00000000      0.142391890      0.142391890    
   7.99007180E-11   6.86825265E+36   2.57025936E+36   0.00000000      0.141280130      0.141280115    
   8.05244274E-11   6.75915673E+36   2.51213790E+36   0.00000000      0.140207410      0.140207410    
   8.11798961E-11   6.64669458E+36   2.45293814E+36   0.00000000      0.139097348      0.139097333    
   8.18347334E-11   6.53653511E+36   2.39563827E+36   0.00000000      0.138005570      0.138005570    
   8.22221180E-11   6.47238121E+36   2.36257921E+36   0.00000000      0.137367666      0.137367666    
   8.29953745E-11   6.34654977E+36   2.29836859E+36   0.00000000      0.136111647      0.136111647    
   8.40114783E-11   6.18561012E+36   2.21745952E+36   0.00000000      0.134495363      0.134495348    
   8.48158072E-11   6.06169411E+36   2.15605643E+36   0.00000000      0.133242652      0.133242652    
   8.54886509E-11   5.96030107E+36   2.10645009E+36   0.00000000      0.132212356      0.132212356    
   8.55523638E-11   5.95077848E+36   2.10181112E+36   0.00000000      0.132115617      0.132115617    
   8.62639335E-11   5.84599131E+36   2.05112744E+36   0.00000000      0.131044626      0.131044626    
   8.73990394E-11   5.68348801E+36   1.97355816E+36   0.00000000      0.129371345      0.129371330    
