  -17.5399323     -0.354889721       0.00000000    
  -17.3399315     -0.469264001       0.00000000    
  -17.1399326     -0.530977666       0.00000000    
  -16.9399319     -0.545835435       0.00000000    
  -16.7399330     -0.528670430       0.00000000    
  -16.5399323     -0.496973425       0.00000000    
  -16.3399315     -0.464224964       0.00000000    
  -16.1399326     -0.435286582       0.00000000    
  -15.9399319     -0.405415505       0.00000000    
  -15.7399321     -0.363273740       0.00000000    
  -15.5399323     -0.296763897       0.00000000    
  -15.3399324     -0.199603915       0.00000000    
  -15.1399326      -7.61023164E-02   0.00000000    
  -14.9399319       5.77001572E-02   0.00000000    
  -14.7399321      0.177260488       0.00000000    
  -14.5399323      0.256274253       0.00000000    
  -14.3399324      0.274841517       0.00000000    
  -14.1399326      0.226356596       0.00000000    
  -13.9399319      0.120748259       0.00000000    
  -13.7399321      -1.72237456E-02   0.00000000    
  -13.5399323     -0.154302821       0.00000000    
  -13.3399315     -0.257916301       0.00000000    
  -13.1399326     -0.305436671       0.00000000    
  -12.9399319     -0.290694416       0.00000000    
  -12.7399321     -0.225733951       0.00000000    
  -12.5399323     -0.137281939       0.00000000    
  -12.3399315      -5.90238534E-02   0.00000000    
  -12.1399326      -2.20361408E-02   0.00000000    
  -11.9399319      -4.62713838E-02   0.00000000    
  -11.7399321     -0.135563552       0.00000000    
  -11.5399323     -0.277456045       0.00000000    
  -11.3399315     -0.447660029       0.00000000    
  -11.1399326     -0.617522478       0.00000000    
  -10.9399319     -0.762042344       0.00000000    
  -10.7399321     -0.865993083       0.00000000    
  -10.5399323     -0.926428616       0.00000000    
  -10.3399315     -0.951151252       0.00000000    
  -10.1399326     -0.954001963       0.00000000    
  -9.93993187     -0.948838711       0.00000000    
  -9.73993206     -0.944338739       0.00000000    
  -9.53993225     -0.941332757       0.00000000    
  -9.33993244     -0.933414161       0.00000000    
  -9.13993168     -0.910421968       0.00000000    
  -8.93993187     -0.863423407       0.00000000    
  -8.73993206     -0.789330423       0.00000000    
  -8.53993225     -0.693535864       0.00000000    
  -8.33993244     -0.589629591       0.00000000    
  -8.13993168     -0.496253520       0.00000000    
  -7.93993187     -0.432151049       0.00000000    
  -7.73993206     -0.410952389       0.00000000    
  -7.53993225     -0.437358111       0.00000000    
  -7.33993244     -0.505859256       0.00000000    
  -7.13993168     -0.602357209       0.00000000    
  -6.93993187     -0.708117366       0.00000000    
  -6.73993206     -0.804850399       0.00000000    
  -6.53993225     -0.879483581       0.00000000    
  -6.33993244     -0.927234828       0.00000000    
  -6.13993168     -0.952307105       0.00000000    
  -5.93993187     -0.966097832       0.00000000    
  -5.73993206     -0.983537316       0.00000000    
  -5.53993225      -1.01867175       0.00000000    
  -5.33993244      -1.08060515       0.00000000    
  -5.13993168      -1.17085505       0.00000000    
  -4.93993187      -1.28269029       0.00000000    
  -4.73993206      -1.40254009       0.00000000    
  -4.53993225      -1.51302171       0.00000000    
  -4.33993244      -1.59692156       0.00000000    
  -4.13993168      -1.64114428       0.00000000    
  -3.93993187      -1.63984430       0.00000000    
  -3.73993206      -1.59594870       0.00000000    
  -3.53993225      -1.52086520       0.00000000    
  -3.33993244      -1.43226671       0.00000000    
  -3.13993168      -1.35046375       0.00000000    
  -2.93993187      -1.29409432       0.00000000    
  -2.73993206      -1.27602637       0.00000000    
  -2.53993225      -1.30052745       0.00000000    
  -2.33993244      -1.36227596       0.00000000    
  -2.13993168      -1.44770324       0.00000000    
  -1.93993187      -1.53822720       0.00000000    
  -1.73993206      -1.61480045       0.00000000    
  -1.53993225      -1.66251278       0.00000000    
  -1.33993149      -1.67404926       0.00000000    
  -1.13993263      -1.65114844       0.00000000    
 -0.939931870      -1.60358047       0.00000000    
 -0.739931107      -1.54592383       0.00000000    
 -0.539932251      -1.49321389       0.00000000    
 -0.339931488      -1.45669174       0.00000000    
 -0.139932632      -1.44084013       0.00000000    
   6.00681305E-02  -1.44281411       0.00000000    
  0.260068893      -1.45406902       0.00000000    
  0.460067749      -1.46380520       0.00000000    
  0.660068512      -1.46282744       0.00000000    
  0.860067368      -1.44663453       0.00000000    
   1.06006813      -1.41658854       0.00000000    
   1.26006889      -1.37881970       0.00000000    
   1.46006775      -1.34136343       0.00000000    
   1.66006851      -1.31062663       0.00000000    
   1.86006737      -1.28855813       0.00000000    
   2.06006813      -1.27165747       0.00000000    
   2.26006889      -1.25234532       0.00000000    
   2.46006775      -1.22225738       0.00000000    
   2.66006851      -1.17627525       0.00000000    
   2.86006737      -1.11582398       0.00000000    
   3.06006813      -1.05002654       0.00000000    
   3.26006889     -0.994149446       0.00000000    
   3.46006775     -0.965557337       0.00000000    
   3.66006851     -0.978539646       0.00000000    
   3.86006737      -1.03960323       0.00000000    
   4.06006813      -1.14497936       0.00000000    
   4.26006889      -1.28129315       0.00000000    
   4.46006775      -1.42922437       0.00000000    
   4.66006851      -1.56911886       0.00000000    
   4.86006737      -1.68657863       0.00000000    
   5.06006813      -1.77619517       0.00000000    
   5.26006889      -1.84212923       0.00000000    
   5.46006775      -1.89530051       0.00000000    
   5.66006851      -1.94821668       0.00000000    
   5.86006737      -2.00931382       0.00000000    
   6.06006813      -2.07885575       0.00000000    
   6.26006889      -2.14801264       0.00000000    
   6.46006775      -2.20152259       0.00000000    
   6.66006851      -2.22322083       0.00000000    
   6.86006737      -2.20233369       0.00000000    
   7.06006813      -2.13852477       0.00000000    
   7.26006889      -2.04351425       0.00000000    
   7.46006775      -1.93873262       0.00000000    
   7.66006851      -1.84934115       0.00000000    
   7.86006737      -1.79670370       0.00000000    
   8.06006813      -1.79159558       0.00000000    
   8.26006889      -1.83062732       0.00000000    
   8.46006775      -1.89703166       0.00000000    
   8.66006851      -1.96570826       0.00000000    
   8.86006737      -2.01098418       0.00000000    
   9.06006813      -2.01445913       0.00000000    
   9.26006889      -1.97054398       0.00000000    
   9.46006775      -1.88777387       0.00000000    
   9.66006851      -1.78564763       0.00000000    
   9.86006737      -1.68805611       0.00000000    
   10.0600681      -1.61552870       0.00000000    
   10.2600689      -1.57902956       0.00000000    
   10.4600677      -1.57712185       0.00000000    
   10.6600685      -1.59744668       0.00000000    
   10.8600674      -1.62175155       0.00000000    
   11.0600681      -1.63257897       0.00000000    
   11.2600689      -1.61924469       0.00000000    
   11.4600677      -1.58096623       0.00000000    
   11.6600685      -1.52618074       0.00000000    
   11.8600674      -1.46849418       0.00000000    
   12.0600681      -1.42078769       0.00000000    
   12.2600689      -1.38981760       0.00000000    
   12.4600677      -1.37331676       0.00000000    
   12.6600685      -1.36065018       0.00000000    
   12.8600674      -1.33689451       0.00000000    
   13.0600681      -1.28869343       0.00000000    
   13.2600689      -1.20986879       0.00000000    
   13.4600677      -1.10457265       0.00000000    
   13.6600685     -0.986772537       0.00000000    
   13.8600674     -0.876181245       0.00000000    
   14.0600681     -0.791919827       0.00000000    
   14.2600689     -0.746126294       0.00000000    
   14.4600677     -0.739744127       0.00000000    
   14.6600685     -0.761900663       0.00000000    
   14.8600693     -0.793213129       0.00000000    
