   52.2000008       2.78780556       5.89724369E-02   5.89724369E-02           0
   54.5499992       2.63510346       5.89724369E-02   5.89724369E-02           0
   56.1500015       2.88906956       5.89724369E-02   5.89724369E-02           0
   57.8499985       2.68489957       5.89724369E-02   5.89724369E-02           0
   59.7500000       3.20015621       5.89724369E-02   5.89724369E-02           0
   61.5000000       3.09293985       5.89724369E-02   5.89724369E-02           0
   63.2999992       2.72887540       5.89724369E-02   5.89724369E-02           0
   65.4000015       2.84941244       5.89724369E-02   5.89724369E-02           0
   67.2500000       3.33437371       5.89724369E-02   5.89724369E-02           0
   69.5500031       3.33691859       5.89724369E-02   5.89724369E-02           0
   71.9499969       3.37153316       5.89724369E-02   5.89724369E-02           0
   74.0500031       3.22495008       5.89724369E-02   5.89724369E-02           0
   76.3000031       3.28127837       5.89724369E-02   5.89724369E-02           0
   78.0999985       3.81253910       5.89724369E-02   5.89724369E-02           0
   80.5000000       3.96627378       5.89724369E-02   5.89724369E-02           0
   82.4499969       3.60657072       5.89724369E-02   5.89724369E-02           0
   85.0000000       3.77194858       5.89724369E-02   5.89724369E-02           0
   87.0500031       3.79809189       5.89724369E-02   5.89724369E-02           0
   88.7500000       3.67733145       5.89724369E-02   5.89724369E-02           0
   90.9499969       3.58274579       5.89724369E-02   5.89724369E-02           0
   92.8499985       4.02274752       5.89724369E-02   5.89724369E-02           0
   94.6500015       4.20239449       5.89724369E-02   5.89724369E-02           0
   97.0999985       3.70674610       5.89724369E-02   5.89724369E-02           0
   99.3000031       3.82501650       5.89724369E-02   5.89724369E-02           0
   101.250000       3.81272483       5.89724369E-02   5.89724369E-02           0
   104.000000       4.17158318       5.89724369E-02   5.89724369E-02           0
   106.599998       5.03501081       5.89724369E-02   5.89724369E-02           0
   108.699997       4.45920753       5.89724369E-02   5.89724369E-02           0
   111.099998       3.72804594       5.89724369E-02   5.89724369E-02           0
   113.800003       3.98833776       5.89724369E-02   5.89724369E-02           0
   115.599998       4.31199455       5.89724369E-02   5.89724369E-02           0
   117.699997       4.14879751       5.89724369E-02   5.89724369E-02           0
   119.699997       4.10859299       5.89724369E-02   5.89724369E-02           0
   121.150002       3.80972815       5.89724369E-02   5.89724369E-02           0
   123.449997       3.80923533       5.89724369E-02   5.89724369E-02           0
   125.099998       3.56009817       5.89724369E-02   5.89724369E-02           0
   127.349998       3.00013638       5.89724369E-02   5.89724369E-02           0
   129.649994       3.12828517       5.89724369E-02   5.89724369E-02           0
   132.050003       3.17763638       5.89724369E-02   5.89724369E-02           0
   134.649994       2.94879317       5.89724369E-02   5.89724369E-02           0
   136.399994       2.65673637       5.89724369E-02   5.89724369E-02           0
   138.449997       2.87121677       5.89724369E-02   5.89724369E-02           0
   140.949997       2.53577352       5.89724369E-02   5.89724369E-02           0
   142.699997       2.94828963       5.89724369E-02   5.89724369E-02           0
   144.649994       2.75448680       5.89724369E-02   5.89724369E-02           0
   146.550003       2.57768250       5.89724369E-02   5.89724369E-02           0
   148.350006       2.18368983       5.89724369E-02   5.89724369E-02           0
