  -17.5399323       3.80079460       3.58999896       3.42799592       2.98441696    
  -17.3399315       3.80079460       3.58999896       3.42799592       2.99758363    
  -17.1399326       3.80079460       3.58999896       3.42799592       3.01116872    
  -16.9399319       3.80079460       3.58999896       3.42799592       3.02032876    
  -16.7399330       3.80079460       3.58999896       3.42799592       3.02298689    
  -16.5399323       3.80079460       3.58999896       3.42799592       3.02005267    
  -16.3399315       3.80079460       3.58999896       3.42799592       3.01461458    
  -16.1399326       3.80079460       3.58999896       3.42799592       3.01042962    
  -15.9399319       3.80079460       3.58999896       3.42799592       3.01028371    
  -15.7399321       3.80079460       3.58999896       3.42799592       3.01484895    
  -15.5399323       3.80079460       3.58999896       3.42799592       3.02245831    
  -15.3399324       3.80079460       3.58999896       3.42799592       3.02987003    
  -15.1399326       3.80079460       3.58999896       3.42799592       3.03373909    
  -14.9399319       3.80079460       3.58999896       3.42799592       3.03221154    
  -14.7399321       3.80079460       3.58999896       3.42799592       3.02600241    
  -14.5399323       3.80079460       3.58999896       3.42799592       3.01849294    
  -14.3399324       3.80079460       3.58999896       3.42799592       3.01474738    
  -14.1399326       3.80079460       3.58999896       3.42799592       3.01971912    
  -13.9399319       3.80079460       3.58999896       3.42799592       3.03627682    
  -13.7399321       3.80079460       3.58999896       3.42799592       3.06375194    
  -13.5399323       3.80079460       3.58999896       3.42799592       3.09757280    
  -13.3399315       3.80079460       3.58999896       3.42799592       3.13017511    
  -13.1399326       3.80079460       3.58999896       3.42799592       3.15297127    
  -12.9399319       3.80079460       3.58999896       3.42799592       3.15873218    
  -12.7399321       3.80079460       3.58999896       3.42799592       3.14366221    
  -12.5399323       3.80079460       3.58999896       3.42799592       3.10844135    
  -12.3399315       3.80079460       3.58999896       3.42799592       3.05794239    
  -12.1399326       3.80079460       3.58999896       3.42799592       2.99972701    
  -11.9399319       3.80079460       3.58999896       3.42799592       2.94183564    
  -11.7399321       3.80079460       3.58999896       3.42799592       2.89063239    
  -11.5399323       3.80079460       3.58999896       3.42799592       2.84937310    
  -11.3399315       3.80079460       3.58999896       3.42799592       2.81793833    
  -11.1399326       3.80079460       3.58999896       3.42799592       2.79369187    
  -10.9399319       3.80079460       3.58999896       3.42799592       2.77304888    
  -10.7399321       3.80079460       3.58999896       3.42799592       2.75310922    
  -10.5399323       3.80079460       3.58999896       3.42799592       2.73270869    
  -10.3399315       3.80079460       3.58999896       3.42799592       2.71251822    
  -10.1399326       3.80079460       3.58999896       3.42799592       2.69423008    
  -9.93993187       3.80079460       3.58999896       3.42799592       2.67923641    
  -9.73993206       3.80079460       3.58999896       3.42799592       2.66744375    
  -9.53993225       3.80079460       3.58999896       3.42799592       2.65682459    
  -9.33993244       3.80079460       3.58999896       3.42799592       2.64399815    
  -9.13993168       3.80079460       3.58999896       3.42799592       2.62572503    
  -8.93993187       3.80079460       3.58999896       3.42799592       2.60075283    
  -8.73993206       3.80079460       3.58999896       3.42799592       2.57125616    
  -8.53993225       3.80079460       3.58999896       3.42799592       2.54314947    
  -8.33993244       3.80079460       3.58999896       3.42799592       2.52493095    
  -8.13993168       3.80079460       3.58999896       3.42799592       2.52522707    
  -7.93993187       3.80079460       3.58999896       3.42799592       2.54973459    
  -7.73993206       3.80079460       3.58999896       3.42799592       2.59855843    
  -7.53993225       3.80079460       3.58999896       3.42799592       2.66496468    
  -7.33993244       3.80079460       3.58999896       3.42799592       2.73612666    
  -7.13993168       3.80079460       3.58999896       3.42799592       2.79587412    
  -6.93993187       3.80079460       3.58999896       3.42799592       2.82877636    
  -6.73993206       3.80079460       3.58999896       3.42799592       2.82438159    
  -6.53993225       3.80079460       3.58999896       3.42799592       2.78033447    
  -6.33993244       3.80079460       3.58999896       3.42799592       2.70336819    
  -6.13993168       3.80079460       3.58999896       3.42799592       2.60780096    
  -5.93993187       3.80079460       3.58999896       3.42799592       2.51190472    
  -5.73993206       3.80079460       3.58999896       3.42799592       2.43325639    
  -5.53993225       3.80079460       3.58999896       3.42799592       2.38434482    
  -5.33993244       3.80079460       3.58999896       3.42799592       2.36983776    
  -5.13993168       3.80079460       3.58999896       3.42799592       2.38615441    
  -4.93993187       3.80079460       3.58999896       3.42799592       2.42344689    
  -4.73993206       3.80079460       3.58999896       3.42799592       2.46918130    
  -4.53993225       3.80079460       3.58999896       3.42799592       2.51220465    
  -4.33993244       3.80079460       3.58999896       3.42799592       2.54588223    
  -4.13993168       3.80079460       3.58999896       3.42799592       2.56946707    
  -3.93993187       3.80079460       3.58999896       3.42799592       2.58730531    
  -3.73993206       3.80079460       3.58999896       3.42799592       2.60635734    
  -3.53993225       3.80079460       3.58999896       3.42799592       2.63296270    
